终端号,报警标志,状态,纬度,经度,高程,速度,方向,位置附加信息,,,,
,无,ACC开，已定位，GPS定位,37.950931,112.064567,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.950602,112.065071,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.950292,112.065397,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.949344,112.066227,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.948026,112.06735,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.947338,112.067919,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.946801,112.068424,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.946097,112.069401,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.945458,112.070263,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.945031,112.070833,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.943465,112.073063,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.943391,112.073225,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.943221,112.073746,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.943078,112.074707,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.942903,112.075862,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.942631,112.077832,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.942277,112.079703,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.941902,112.080794,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.941255,112.082584,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.941023,112.083007,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.940665,112.083528,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.939884,112.084554,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.939465,112.085107,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.938899,112.085872,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.938761,112.086116,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.938492,112.086832,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.93791,112.08872,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.937532,112.089908,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.936987,112.091601,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.936328,112.093652,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.936059,112.09484,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.935945,112.096679,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.935896,112.09777,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.935815,112.099707,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.935738,112.101643,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.935673,112.103173,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.93562,112.104703,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.93529,112.105957,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.935046,112.106266,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.934834,112.106412,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.933528,112.107096,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.932576,112.107584,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.931738,112.10804,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.930464,112.108658,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.929638,112.109163,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.929333,112.109472,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.92867,112.110205,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.92797,112.110986,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.92703,112.112418,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.926826,112.113199,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.926554,112.114534,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.926306,112.115738,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.926106,112.117366,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.926041,112.118977,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.92596,112.120198,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.925695,112.121826,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.925362,112.123779,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.924979,112.124983,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.924385,112.126513,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.923763,112.127587,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.922827,112.128645,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.922188,112.129036,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.921394,112.129313,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.920898,112.12928,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.920524,112.129166,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.918986,112.128531,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.918697,112.128499,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.918412,112.128483,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.917569,112.12858,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.917386,112.128808,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.917118,112.129915,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.917028,112.131575,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.916963,112.132828,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.916882,112.133691,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.916768,112.134065,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.916581,112.134602,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.916149,112.135986,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.915926,112.136767,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.91582,112.136979,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.915759,112.137011,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.915653,112.137011,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.915551,112.13693,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.915494,112.136832,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.915152,112.1361,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.914676,112.135058,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.914086,112.133919,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.913891,112.133642,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.913456,112.13304,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.912756,112.13221,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.91184,112.131136,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.910998,112.130126,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.910294,112.129182,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.909537,112.127799,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.908768,112.126334,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.908032,112.124983,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.907364,112.124023,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.906709,112.123356,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.905891,112.122786,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.904988,112.122347,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.904874,112.122363,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.904772,112.122412,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.90461,112.122623,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.90428,112.123274,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.9038,112.124202,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.903531,112.124755,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.903336,112.12526,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.903291,112.125537,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.903299,112.12583,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.903389,112.12622,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.903499,112.126432,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.903942,112.127246,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.904296,112.127897,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.904496,112.128352,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.904565,112.128792,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.904516,112.129394,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.904455,112.130029,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.904378,112.13081,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.904268,112.131087,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.903999,112.131477,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.903519,112.132161,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.903084,112.13304,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.902425,112.133919,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.901639,112.134749,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.901485,112.134944,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.901102,112.135595,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.900773,112.136018,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.900496,112.136409,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.900476,112.136669,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.900512,112.136865,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.900691,112.137451,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.900976,112.138281,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.90118,112.138769,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.901257,112.139127,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.901224,112.139241,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.901139,112.139371,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.901078,112.139371,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.901017,112.139355,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.900935,112.139306,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.900646,112.139127,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.900305,112.138948,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.899926,112.138769,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.899625,112.138655,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.899243,112.138427,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.899027,112.138248,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.898767,112.137988,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.89847,112.137825,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.898327,112.137809,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.898103,112.137858,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.89788,112.138004,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.897668,112.138378,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.897554,112.139013,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.897334,112.139729,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.896931,112.140397,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.89652,112.141048,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.896337,112.141259,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.896081,112.141455,300,50,0,油量：40%；速度4；里程：1200,,,,
